name,title list,actor_id,gender,character,actor_popularity,movie_id,title
Greg Kramer,300,306574.0,2.0,Ephor #1,0.98,1271,300
Alex Ivanovici,300,96594.0,0.0,Ephor #2,1.4,1271,300
Tom Rack,300,1330747.0,2.0,Ephor #3,0.6,1271,300
David Francis,300,119708.0,2.0,Ephor #4,0.6,1271,300
James Bradford,300,29468.0,2.0,Ephor #5,1.102,1271,300
Sebastian St. Germain,300,1089921.0,2.0,Fighting Boy (12 yrs old),0.6,1271,300
John Dunn-Hill,300,218899.0,2.0,Councilman,1.4,1271,300
Dennis St John,300,1089927.0,2.0,Spartan Baby Inspector,0.6,1271,300
Neil Napier,300,105496.0,2.0,Spartan with Stick,1.829,1271,300
Dylan Smith,300,47934.0,2.0,Sentry #1,0.78,1271,300
Maurizio Terrazzano,300,125686.0,2.0,Sentry #2,0.6,1271,300
Robert Paradis,300,1089928.0,0.0,Spartan General,0.6,1271,300
Kwasi Songui,300,207881.0,2.0,Persian,1.67,1271,300
Alexandra Beaton,300,1089929.0,1.0,Burned Village Child,1.62,1271,300
Frédéric Smith,300,1089930.0,0.0,Statesman,0.6,1271,300
Loucas Minchillo,300,1330745.0,0.0,Spartan Baby A,0.98,1271,300
Nicholas Minchillo,300,1330746.0,0.0,Spartan Baby B,0.6,1271,300
Andrew Shaver,300,90467.0,2.0,Free Greek-Potter,0.6,1271,300
Marcel Jeannin,300,143395.0,2.0,Free Greek-Baker,1.4,1271,300
Jere Gillis,300,1330749.0,2.0,Spartan General #2,0.6,1271,300
Robin Wilcock,300,1142866.0,2.0,Free Greek-Sculptor,0.98,1271,300
Jeremy Thibodeau,300,1330750.0,2.0,Spartan Boy,0.98,1271,300
Tyrone Benskin,300,181247.0,2.0,Persian Emissary,0.678,1271,300
Robert Maillet,300,112692.0,2.0,Uber Immortal (Giant),3.213,1271,300
Patrick Sabongui,300,102742.0,2.0,Persian General,4.67,1271,300
David Schaap,300,1177316.0,2.0,Potter,0.6,1271,300
Leon Laderach,300,1330751.0,0.0,Executioner,0.6,1271,300
Dave Lapommeray,300,1330752.0,0.0,Persian General Slaughtered,0.6,1271,300
Vervi Mauricio,300,1330753.0,0.0,Armless Concubine,0.728,1271,300
Charles Papasoff,300,1330754.0,2.0,Blacksmith,1.128,1271,300
Isabelle Champeau,300,1330755.0,1.0,Mother at Market,0.6,1271,300
Veronique Natalie Szalankiewicz,300,1203045.0,1.0,Daughter at Market (3 / 5 years old),0.6,1271,300
Maéva Nadon,300,1177458.0,1.0,Girl at Market,0.6,1271,300
David Thibodeau,300,1330757.0,2.0,Boy #1 at Market,0.98,1271,300
Jean Michel Paré,300,70786.0,0.0,Other Council Guard,1.166,1271,300
Stewart Myiow,300,1330758.0,0.0,Persian General,0.6,1271,300
Andreanne Ross,300,1330759.0,0.0,Concubine #1,0.6,1271,300
Sara Giacalone,300,1330760.0,0.0,Concubine #2,0.6,1271,300
Ariadne Bourbonnière,300,1330762.0,0.0,Kissing Concubine #1,0.98,1271,300
Isabelle Fournel,300,1330764.0,0.0,Kissing Concubine #2,0.6,1271,300
Sandrine Merette-Attiow,300,1330766.0,0.0,Contortionist,0.6,1271,300
Danielle Hubbard,300,190088.0,0.0,Dancer,0.6,1271,300
Elisabeth Etienne,300,2603206.0,1.0,Dancer,0.6,1271,300
Ruan Vibegaard,300,1330768.0,0.0,Dancer,0.6,1271,300
Genevieve Guilbault,300,1330769.0,0.0,Slave Girl,0.6,1271,300
Bonnie Mak,300,1330770.0,1.0,Slave Girl,1.011,1271,300
Amélie Sorel,300,84586.0,1.0,Slave Girl,1.4,1271,300
Caroline Aspirot,300,1330771.0,0.0,Slave Girl,0.6,1271,300
Gina Gagnon,300,1330772.0,1.0,Slave Girl,0.6,1271,300
Tania Trudel,300,1330773.0,0.0,Slave Girl,0.6,1271,300
Stéphanie Aubry,300,1297965.0,0.0,Slave Girl,0.6,1271,300
Mercedes Leggett,300,119250.0,1.0,Slave Girl,1.4,1271,300
Stephania Gambaroff,300,1330774.0,0.0,Slave Girl,0.6,1271,300
Chanelle Lamothe,300,1330775.0,0.0,Slave Girl,0.6,1271,300
Sabrina-Jasmine Guilbault,300,1330776.0,1.0,Slave Girl,0.98,1271,300
Manny Cortez Tuazon,300,1330777.0,0.0,Transsexual (Asian) #1,0.6,1271,300
Atif Y. Siddiqi,300,1330778.0,2.0,Transsexual (Arabian) #3,0.6,1271,300
Camille Rizkallah,300,1330779.0,0.0,Giant with Arrow,0.6,1271,300
Trudi Hanley,300,1330780.0,0.0,Long Neck Woman,0.6,1271,300
Neon Cobran,300,1330781.0,0.0,Litter Bearer / Slave,0.6,1271,300
Gary A. Hecker,300,1077782.0,2.0,Ubermortal Vocals (voice),1.286,1271,300
Deke Richards,300,101218.0,2.0,Spartan Soldier (uncredited),0.6,1271,300
Darren Shahlavi,300,60652.0,2.0,Persian (uncredited),1.603,1271,300
Marc Trottier,300,101253.0,2.0,Spartan Warrior (uncredited),0.6,1271,300
Duy Vo Van,300,1330783.0,2.0,Persian (uncredited),0.766,1271,300
Agnieshka Wnorowska,300,1330784.0,1.0,Market woman (uncredited),0.6,1271,300
David Leitch,300,40684.0,2.0,Spartan Warrior (uncredited),2.997,1271,300
Sean Maguire,Meet the Spartans,52262.0,2.0,Leonidas,3.091,7278,Meet the Spartans
Carmen Electra,Meet the Spartans,28639.0,1.0,Queen Margo,3.931,7278,Meet the Spartans
Ken Davitian,Meet the Spartans,6734.0,2.0,Xerxes,3.461,7278,Meet the Spartans
Kevin Sorbo,Meet the Spartans,51965.0,2.0,Hauptmann,4.652,7278,Meet the Spartans
Diedrich Bader,Meet the Spartans,5727.0,2.0,Traitoro,7.263,7278,Meet the Spartans
Method Man,Meet the Spartans,5384.0,2.0,Persian Emissary,6.367,7278,Meet the Spartans
Ike Barinholtz,Meet the Spartans,198150.0,2.0,Dane Cook Look-a-Like / Bond Villain / Prophet,3.819,7278,Meet the Spartans
Lauren Walsh,Meet the Spartans,78263.0,1.0,Pretty Girl,1.279,7278,Meet the Spartans
Tiffany Haddish,Meet the Spartans,1230868.0,1.0,Urban Girl,3.356,7278,Meet the Spartans
Travis Van Winkle,Meet the Spartans,74290.0,2.0,Sonio,4.91,7278,Meet the Spartans
Jareb Dauplaise,Meet the Spartans,205267.0,2.0,Dilio,0.781,7278,Meet the Spartans
Phil Morris,Meet the Spartans,56853.0,2.0,Messenger,1.428,7278,Meet the Spartans
Jim Piddock,Meet the Spartans,120560.0,2.0,Loyalist / Simon Cowell Look-A-Like,3.105,7278,Meet the Spartans
Nicole Parker,Meet the Spartans,211662.0,1.0,Paula Abdul Look-A-Like / Britney Spears Look-A-Like / Ellen DeGeneres Look-A-Like / Hunchback Paris Hilton,1.4,7278,Meet the Spartans
Crista Flanagan,Meet the Spartans,58957.0,1.0,Spartan Woman / Ugly Betty Look-A-Like,1.536,7278,Meet the Spartans
Hunter Clary,Meet the Spartans,205263.0,0.0,"Leo, Jr.",0.6,7278,Meet the Spartans
Emily Wilson,Meet the Spartans,1183675.0,1.0,Lindsay Lohan Look-A-Like,1.4,7278,Meet the Spartans
John Di Domenico,Meet the Spartans,1114054.0,2.0,Donald Trump Look-A-Like,0.6,7278,Meet the Spartans
Belinda Waymouth,Meet the Spartans,1635985.0,1.0,Twiggy Look-A-Like,1.38,7278,Meet the Spartans
Jesse Lewis IV,Meet the Spartans,1750429.0,0.0,Ms. Jay Look-A-Like,0.6,7278,Meet the Spartans
Zachary Dylan Smith,Meet the Spartans,1215030.0,0.0,10-Year-Old Leonidas,0.6,7278,Meet the Spartans
Ryan Fraley,Meet the Spartans,1319795.0,0.0,Brad Pitt Look-A-Like,0.6,7278,Meet the Spartans
Tiffany Claus,Meet the Spartans,2479210.0,0.0,Angelina Jolie Look-A-Like,0.6,7278,Meet the Spartans
Nick Steele,Meet the Spartans,181685.0,2.0,K-Fed Look-A-Like,1.541,7278,Meet the Spartans
Jim Nieb,Meet the Spartans,1278393.0,0.0,President Bush Look-A-Like,0.98,7278,Meet the Spartans
Dean Cochran,Meet the Spartans,105686.0,2.0,Rocky Balboa / Rambo,1.4,7278,Meet the Spartans
Nate Haden,Meet the Spartans,1233143.0,0.0,Ryan Seacrest Look-A-Like,0.98,7278,Meet the Spartans
Tony Yalda,Meet the Spartans,205954.0,2.0,Sanjaya Look-A-Like,0.6,7278,Meet the Spartans
Jessica Heap,Meet the Spartans,450660.0,1.0,Spartan Woman's Friend (uncredited),0.652,7278,Meet the Spartans
Tim Connolly,"300, Meet the Spartans",1089920.0,2.0,Spartan Soldier (uncredited),1.4,7278,Meet the Spartans
Robin Atkin Downes,Meet the Spartans,130081.0,2.0,Narrator (uncredited),2.215,7278,Meet the Spartans
Martin Klebba,Meet the Spartans,4030.0,2.0,Happy Feet (uncredited),2.018,7278,Meet the Spartans
Sullivan Stapleton,300: Rise of an Empire,38664.0,2.0,Themistocles,4.206,53182,300: Rise of an Empire
Eva Green,300: Rise of an Empire,10912.0,1.0,Artemisia,11.84,53182,300: Rise of an Empire
Lena Headey,"300, 300: Rise of an Empire",17286.0,1.0,Queen Gorgo,11.57,53182,300: Rise of an Empire
Callan Mulvey,300: Rise of an Empire,208296.0,2.0,Scylias,5.978,53182,300: Rise of an Empire
David Wenham,"300, 300: Rise of an Empire",1371.0,2.0,Dillios,7.883,53182,300: Rise of an Empire
Rodrigo Santoro,"300, 300: Rise of an Empire",17289.0,2.0,Xerxes,4.608,53182,300: Rise of an Empire
Jack O'Connell,300: Rise of an Empire,85065.0,2.0,Calisto,4.92,53182,300: Rise of an Empire
Andrew Tiernan,"300, 300: Rise of an Empire",17290.0,2.0,Ephialtes,2.214,53182,300: Rise of an Empire
Ashraf Barhom,300: Rise of an Empire,766.0,2.0,General Bandari,2.03,53182,300: Rise of an Empire
Andrew Pleavin,"300, 300: Rise of an Empire",17291.0,2.0,Daxos,1.208,53182,300: Rise of an Empire
Hans Matheson,300: Rise of an Empire,37168.0,2.0,Aesyklos,2.92,53182,300: Rise of an Empire
Peter Mensah,"300, 300: Rise of an Empire",68278.0,2.0,Persian Emissary,3.699,53182,300: Rise of an Empire
Ben Turner,300: Rise of an Empire,1261071.0,2.0,General Artaphernes,0.98,53182,300: Rise of an Empire
Christopher Boyer,300: Rise of an Empire,153946.0,2.0,Senator,0.75,53182,300: Rise of an Empire
Fred Ochs,300: Rise of an Empire,211593.0,2.0,Senator,1.258,53182,300: Rise of an Empire
Price Carson,300: Rise of an Empire,36060.0,2.0,Senator,1.211,53182,300: Rise of an Empire
John Michael Herndon,300: Rise of an Empire,1394772.0,2.0,Senator,0.6,53182,300: Rise of an Empire
David Pevsner,300: Rise of an Empire,177099.0,2.0,Senator,1.4,53182,300: Rise of an Empire
Peter Ferdinando,300: Rise of an Empire,109833.0,2.0,Greek Ambassador,0.84,53182,300: Rise of an Empire
Igal Naor,300: Rise of an Empire,41316.0,2.0,King Darius,1.58,53182,300: Rise of an Empire
Luke Roberts,300: Rise of an Empire,214581.0,2.0,Butcher,1.749,53182,300: Rise of an Empire
George Georgiou,300: Rise of an Empire,570010.0,0.0,Greek Citizen,2.862,53182,300: Rise of an Empire
Farshad Farahat,300: Rise of an Empire,1402460.0,2.0,Persian Officer,0.6,53182,300: Rise of an Empire
Christopher Sciueref,300: Rise of an Empire,1440871.0,2.0,General Kashani,1.4,53182,300: Rise of an Empire
Steven Cree,300: Rise of an Empire,1102427.0,2.0,Decapitated Greek marine,0.6,53182,300: Rise of an Empire
Caitlin Carmichael,300: Rise of an Empire,966753.0,1.0,8 Year Old Artemisia,2.71,53182,300: Rise of an Empire
Jade Chynoweth,300: Rise of an Empire,1622651.0,1.0,13 Year Old Artemisia,1.813,53182,300: Rise of an Empire
Kevin Fry,300: Rise of an Empire,156274.0,2.0,Lascivious Greek,1.094,53182,300: Rise of an Empire
David Sterne,300: Rise of an Empire,117654.0,2.0,Old Statesman,0.97,53182,300: Rise of an Empire
Gregor Truter,300: Rise of an Empire,214794.0,2.0,Small Ambassador,1.614,53182,300: Rise of an Empire
Vincent Walsh,300: Rise of an Empire,190908.0,2.0,Naval Commander,1.097,53182,300: Rise of an Empire
Nick Court,300: Rise of an Empire,1622654.0,2.0,Theban Commander,0.6,53182,300: Rise of an Empire
Mark Killeen,300: Rise of an Empire,142290.0,0.0,Greek Commander,2.692,53182,300: Rise of an Empire
Stefan Ivanov,300: Rise of an Empire,1600895.0,2.0,Persian Commander,0.621,53182,300: Rise of an Empire
Atanas Srebrev,300: Rise of an Empire,67247.0,2.0,Blacksmith,1.7,53182,300: Rise of an Empire
Mark Aaron Wagner,300: Rise of an Empire,1622657.0,2.0,Artemesia's Father (uncredited),1.4,53182,300: Rise of an Empire
Nancy McCrumb,300: Rise of an Empire,1251373.0,1.0,Athenian Woman (uncredited),0.6,53182,300: Rise of an Empire
Bo Roberts,300: Rise of an Empire,1622671.0,2.0,Spartan Warrior (uncredited),0.996,53182,300: Rise of an Empire
Gregory Shelby,300: Rise of an Empire,1574987.0,2.0,Spartan Warrior (uncredited),1.4,53182,300: Rise of an Empire
Wayne Dalglish,300: Rise of an Empire,1226495.0,2.0,Young Spartan (uncredited),0.684,53182,300: Rise of an Empire
Velimir Velev,300: Rise of an Empire,1818131.0,2.0,Hermit (uncredited),1.439,53182,300: Rise of an Empire
Dimo Alexiev,300: Rise of an Empire,1000981.0,2.0,Rope Puller,1.912,53182,300: Rise of an Empire
Georgi Stanislavov,300: Rise of an Empire,1701655.0,2.0,Persian Bomber 03 (uncredited),0.6,53182,300: Rise of an Empire
Dimiter Doichinov,300: Rise of an Empire,1350263.0,2.0,Spartan Warrior (uncredited),1.02,53182,300: Rise of an Empire
Velizar Peev,300: Rise of an Empire,559374.0,2.0,Spartan Warrior (uncredited),1.233,53182,300: Rise of an Empire
Aleksandar Belovski,300: Rise of an Empire,2575297.0,0.0,Greek Citizen (uncredited),0.6,53182,300: Rise of an Empire
Jen Lilley,The Book of Esther,210344.0,1.0,Esther,4.273,199153,The Book of Esther
Jennifer Lyons,The Book of Esther,63470.0,1.0,Vashti,3.602,199153,The Book of Esther
Robert Miano,The Book of Esther,62715.0,2.0,Mordecai,2.744,199153,The Book of Esther
Thaao Penghlis,The Book of Esther,160301.0,2.0,Haman,1.4,199153,The Book of Esther
Louise Lombard,Esther,20805.0,1.0,Esther,4.765,2700,Esther
Ornella Muti,Esther,27163.0,1.0,Königin Waschti,8.338,2700,Esther
F. Murray Abraham,Esther,1164.0,2.0,Mordechai,3.426,2700,Esther
Jürgen Prochnow,Esther,920.0,2.0,Haman,5.391,2700,Esther
Thomas Kretschmann,Esther,3491.0,2.0,König Xerxes,8.376,2700,Esther
John Hollis,Esther,27165.0,2.0,Harbona,1.094,2700,Esther
Umberto Orsini,"Solomon, Esther",27166.0,2.0,Memuchan,1.096,2700,Esther
Phil Davies,Esther,27167.0,2.0,Hegai,0.6,2700,Esther
Natasha Williams,Esther,27168.0,1.0,Maimuna,0.6,2700,Esther
Peter Halliday,Esther,27169.0,2.0,Karschena,1.382,2700,Esther
Christopher Ettridge,"Esther, Antony & Cleopatra",25674.0,2.0,Hatach,1.214,2700,Esther
Darren Bransford,Esther,27170.0,2.0,Nehemia,0.605,2700,Esther
Nicola Harrington,Esther,27171.0,0.0,Mara,0.6,2700,Esther
Peter Guinness,Esther,27172.0,2.0,Admatha,1.96,2700,Esther
Bruce Purchase,Esther,27173.0,2.0,Hauptmann der Wache,0.61,2700,Esther
Ilza Prestinari,Esther,27174.0,0.0,Zeresch,0.6,2700,Esther
Hassani Shapi,Esther,27175.0,2.0,Schetar,2.265,2700,Esther
Karl Geary,Esther,27176.0,2.0,Dalfon,1.4,2700,Esther
Marco Bonini,Esther,27177.0,2.0,Bote Emissary,0.6,2700,Esther
Zakaria Atifi,Esther,2215967.0,0.0,Bigthan,0.6,2700,Esther
Renato Scarpa,"Esther, Joseph of Nazareth",14149.0,2.0,Eunuch,1.4,2700,Esther
Frank Baker,Esther,1706797.0,0.0,Ezra,0.6,2700,Esther
Soumaya Akaaboune,Esther,122311.0,1.0,1st Girl Harem,3.156,2700,Esther
Abdelmajid Lahssini,Esther,2922151.0,0.0,Teresh,0.6,2700,Esther
Mohamed Mehdi,Esther,2922152.0,0.0,Poratha,0.6,2700,Esther
Hanane Rag,Esther,2922153.0,0.0,Babylonian Girl,0.6,2700,Esther
Richard Egan,"The 300 Spartans, Esther and the King",93105.0,2.0,King Ahasuerus,3.665,168408,Esther and the King
Sergio Fantoni,"The Giant of Marathon, Esther and the King",34596.0,2.0,Haman,1.218,168408,Esther and the King
Joan Collins,Esther and the King,13637.0,1.0,Esther,5.845,168408,Esther and the King
Denis O'Dea,Esther and the King,85410.0,2.0,Mordecai,1.4,168408,Esther and the King
Rik Battaglia,"Esther and the King, Hannibal, A Queen for Caesar",5565.0,2.0,Simon,0.73,168408,Esther and the King
Renato Baldini,"Esther and the King, The Slave",33549.0,2.0,Klydrathes,0.6,168408,Esther and the King
Gabriele Tinti,Esther and the King,31991.0,2.0,Samual,2.874,168408,Esther and the King
Rosalba Neri,"The Lion of Thebes, Esther and the King",30664.0,1.0,Keresh,2.629,168408,Esther and the King
Robert Buchanan,Esther and the King,1575396.0,0.0,Hegai,0.6,168408,Esther and the King
Daniela Rocca,"The Giant of Marathon, Esther and the King, Legions of the Nile",83461.0,1.0,Queen Vashti,2.744,168408,Esther and the King
Folco Lulli,"Romulus and the Sabines, Esther and the King",2568.0,2.0,Tobiah,1.614,168408,Esther and the King
Tiffany Dupont,One Night with the King,87431.0,1.0,Hadassah / Esther,3.102,15005,One Night with the King
Peter O'Toole,"Troy, One Night with the King, Augustus: The First Emperor",11390.0,2.0,"Samuel, the Prophet",5.742,15005,One Night with the King
Luke Goss,One Night with the King,10843.0,2.0,King Xerxes,6.016,15005,One Night with the King
John Noble,One Night with the King,1381.0,2.0,Prince Admantha,6.483,15005,One Night with the King
Omar Sharif,"10,000 BC, One Night with the King",5004.0,2.0,Prince Memucan,4.699,15005,One Night with the King
John Rhys-Davies,One Night with the King,655.0,2.0,Mordecai,9.399,15005,One Night with the King
James Callis,One Night with the King,9145.0,2.0,"Haman, the Agagite",4.868,15005,One Night with the King
Tom 'Tiny' Lister Jr.,One Night with the King,8396.0,2.0,"Hegai, the Royal Eunuch",6.208,15005,One Night with the King
Javen Campbell,One Night with the King,1077930.0,0.0,Prince Tarshish,0.6,15005,One Night with the King
Jyoti Dogra,One Night with the King,964980.0,1.0,Queen Vashti,0.6,15005,One Night with the King
Neal Bhattacharya,One Night with the King,1077931.0,0.0,Bigthan,0.6,15005,One Night with the King
Jonah Lotan,One Night with the King,1231512.0,2.0,Jesse,1.4,15005,One Night with the King
Dilshad Patel,One Night with the King,966629.0,0.0,Hannah,0.6,15005,One Night with the King
Nimrat Kaur,One Night with the King,1077932.0,1.0,Sarah,1.63,15005,One Night with the King
Takesh Singh,One Night with the King,1077933.0,0.0,"Harbona, the Eunuch",0.6,15005,One Night with the King
Denzil Smith,One Night with the King,933391.0,2.0,Prince Carshena,3.595,15005,One Night with the King
Asif Basra,One Night with the King,53107.0,2.0,Prince Marsena,1.019,15005,One Night with the King
Tom Alter,One Night with the King,1246733.0,2.0,King Saul (prologue),1.214,15005,One Night with the King
Indraneel Bhattacharya,One Night with the King,1252557.0,2.0,Bigthan,0.98,15005,One Night with the King
Alyy Khan,One Night with the King,81837.0,2.0,,1.262,15005,One Night with the King
Mike Gwilym,"Pericles, Prince of Tyre",26675.0,0.0,Pericles,0.608,119925,"Pericles, Prince of Tyre"
Juliet Stevenson,"Pericles, Prince of Tyre",6238.0,1.0,Thaisa,2.391,119925,"Pericles, Prince of Tyre"
Amanda Redman,"Pericles, Prince of Tyre",70633.0,1.0,Marina,1.229,119925,"Pericles, Prince of Tyre"
Patrick Allen,"Pericles, Prince of Tyre",73980.0,2.0,King Simonides,1.276,119925,"Pericles, Prince of Tyre"
Patrick Godfrey,"Pericles, Prince of Tyre",3568.0,2.0,Helicanus,1.62,119925,"Pericles, Prince of Tyre"
Norman Rodway,"Pericles, Prince of Tyre",14818.0,2.0,Cleon of Tarsus,1.24,119925,"Pericles, Prince of Tyre"
Annette Crosbie,"Pericles, Prince of Tyre",55688.0,1.0,Dionyza,1.914,119925,"Pericles, Prince of Tyre"
Edward Petherbridge,"Pericles, Prince of Tyre",1220073.0,2.0,Gower,1.008,119925,"Pericles, Prince of Tyre"
John Woodvine,"Pericles, Prince of Tyre",14465.0,2.0,King Antiochus,3.07,119925,"Pericles, Prince of Tyre"
Edita Brychta,"Pericles, Prince of Tyre",59049.0,1.0,Antiochus' Daughter,0.793,119925,"Pericles, Prince of Tyre"
Robert Ashby,"Pericles, Prince of Tyre",202494.0,0.0,Thaliard / Fifth Knight,0.6,119925,"Pericles, Prince of Tyre"
John Bardon,"Pericles, Prince of Tyre",1214095.0,2.0,Lord of Tyre / Fisherman of Pentapolis / Storm Sailor,0.6,119925,"Pericles, Prince of Tyre"
Peter Gordon,"Pericles, Prince of Tyre",1927159.0,0.0,Lord of Tyre / Pirate,0.6,119925,"Pericles, Prince of Tyre"
Iain Mitchell,"Pericles, Prince of Tyre",71584.0,0.0,Lord of Tyre / Pirate,0.98,119925,"Pericles, Prince of Tyre"
Toby Salaman,"Pericles, Prince of Tyre",1517240.0,2.0,Escanes / Pandar,0.732,119925,"Pericles, Prince of Tyre"
Christopher Saul,"Pericles, Prince of Tyre",1576858.0,2.0,Lord of Tarsus / Fourth Knight,0.6,119925,"Pericles, Prince of Tyre"
Gordon Gostelow,"Pericles, Prince of Tyre",135100.0,2.0,Fisherman of Pentapolis,0.983,119925,"Pericles, Prince of Tyre"
Richard Derrington,"Pericles, Prince of Tyre",2048718.0,0.0,Fisherman of Pentapolis / Gentleman of Ephesus,0.6,119925,"Pericles, Prince of Tyre"
Roger Bizley,"Pericles, Prince of Tyre",2227425.0,2.0,Marshal / Pirate,0.6,119925,"Pericles, Prince of Tyre"
Christopher Ravenscroft,"Pericles, Prince of Tyre",1220062.0,0.0,First Knight / Gentleman of Ephesus,0.6,119925,"Pericles, Prince of Tyre"
Malcolm Kaye,"Pericles, Prince of Tyre",1539378.0,2.0,Second Knight / Storm Sailor / Brothel Gentleman,0.6,119925,"Pericles, Prince of Tyre"
Adam Kurakin,"Pericles, Prince of Tyre",1402849.0,2.0,Third Knight / Brothel Gentleman,0.6,119925,"Pericles, Prince of Tyre"
Edward Clayton,"Pericles, Prince of Tyre",1687605.0,2.0,Lord of Pentapolis / Philemon,0.6,119925,"Pericles, Prince of Tyre"
Stephen Oxley,"Pericles, Prince of Tyre",1540891.0,2.0,Lord of Pentapolis / Cerimon's Servant,0.6,119925,"Pericles, Prince of Tyre"
Valerie Lush,"Pericles, Prince of Tyre",1545656.0,1.0,Lychorida,0.938,119925,"Pericles, Prince of Tyre"
Clive Swift,"Pericles, Prince of Tyre",33108.0,2.0,Lord Cerimon,1.399,119925,"Pericles, Prince of Tyre"
Nick Brimble,"Pericles, Prince of Tyre",8319.0,2.0,Leonine,3.701,119925,"Pericles, Prince of Tyre"
Trevor Peacock,"Pericles, Prince of Tyre",42996.0,2.0,Boult,1.4,119925,"Pericles, Prince of Tyre"
Lila Kaye,"Pericles, Prince of Tyre",14466.0,1.0,Bawd,0.84,119925,"Pericles, Prince of Tyre"
Patrick Ryecart,"Pericles, Prince of Tyre",186269.0,2.0,Lysimachus,0.6,119925,"Pericles, Prince of Tyre"
Frances Kelly,"Pericles, Prince of Tyre",2227426.0,0.0,Marina's Companion,0.6,119925,"Pericles, Prince of Tyre"
Elayne Sharling,"Troilus & Cressida, Pericles, Prince of Tyre",1855476.0,0.0,The Goddess Diana,0.6,119925,"Pericles, Prince of Tyre"
Rodney James,"Pericles, Prince of Tyre",2227427.0,0.0,Dancer,0.6,119925,"Pericles, Prince of Tyre"
Jinty Coventry,"Pericles, Prince of Tyre",2227428.0,0.0,Dancer,0.6,119925,"Pericles, Prince of Tyre"
Mandy Demetriou,"Pericles, Prince of Tyre",2227429.0,0.0,Dancer,0.6,119925,"Pericles, Prince of Tyre"
Chris Moppett,"Pericles, Prince of Tyre",2227430.0,0.0,Dancer,0.6,119925,"Pericles, Prince of Tyre"
Jenny Karezi,Lysistrata,1119889.0,1.0,Lysistrati,1.38,286405,Lysistrata
Kostas Kazakos,Lysistrata,135664.0,0.0,Kinisias,0.98,286405,Lysistrata
Anna Fonsou,Lysistrata,1119887.0,1.0,Myrini,0.6,286405,Lysistrata
Dionysis Papagiannopoulos,Lysistrata,932888.0,2.0,Provoulos,1.4,286405,Lysistrata
Anna Matzourani,Lysistrata,1119900.0,1.0,Coryphaea,0.6,286405,Lysistrata
Spyros Konstadopoulos,"Lysistrata, Μπουμ Ταρατατζούμ",1352405.0,2.0,Coryphaeus,0.6,286405,Lysistrata
Maria Marmarinou,Lysistrata,1352406.0,0.0,Kleoniki,0.6,286405,Lysistrata
Vangelis Kazan,Lysistrata,10333.0,2.0,"""Pregnant"" Spartan ""Woman""",0.6,286405,Lysistrata
Giorgos Konstantinou,Μπουμ Ταρατατζούμ,147220.0,2.0,Vlakometros / Ippias,0.6,178184,Μπουμ Ταρατατζούμ
Katia Dandoulaki,Μπουμ Ταρατατζούμ,26697.0,1.0,Lefkippi,1.188,178184,Μπουμ Ταρατατζούμ
Thymios Karakatsanis,Μπουμ Ταρατατζούμ,1035819.0,2.0,Poniridis,0.6,178184,Μπουμ Ταρατατζούμ
Vasilis Mitsakis,Μπουμ Ταρατατζούμ,1121078.0,2.0,Kronios,0.6,178184,Μπουμ Ταρατατζούμ
Nikos Vastardis,Μπουμ Ταρατατζούμ,1445088.0,2.0,Thespis,0.6,178184,Μπουμ Ταρατατζούμ
Spyros Konstadopoulos,"Lysistrata, Μπουμ Ταρατατζούμ",1352405.0,2.0,Kleisthenis,0.6,178184,Μπουμ Ταρατατζούμ
Makis Demiris,Μπουμ Ταρατατζούμ,1312583.0,2.0,,0.6,178184,Μπουμ Ταρατατζούμ
Theodoros Katsadramis,Μπουμ Ταρατατζούμ,1312754.0,2.0,,1.009,178184,Μπουμ Ταρατατζούμ
Petros Lohaitis,Μπουμ Ταρατατζούμ,1330444.0,2.0,Iaverios,0.98,178184,Μπουμ Ταρατατζούμ
Christos Kalavrouzos,Μπουμ Ταρατατζούμ,1144911.0,2.0,Kroton,0.6,178184,Μπουμ Ταρατατζούμ
Olga Politou,Μπουμ Ταρατατζούμ,1301104.0,1.0,Queen,0.6,178184,Μπουμ Ταρατατζούμ
Giorgos Marinos,Μπουμ Ταρατατζούμ,1455489.0,0.0,,0.6,178184,Μπουμ Ταρατατζούμ
Dinos Doulgerakis,Μπουμ Ταρατατζούμ,1146433.0,2.0,,0.6,178184,Μπουμ Ταρατατζούμ
Vangelis Traiforos,Μπουμ Ταρατατζούμ,2041919.0,2.0,,0.98,178184,Μπουμ Ταρατατζούμ
Aggela Kazakidou,Μπουμ Ταρατατζούμ,1663298.0,0.0,Lydia,0.6,178184,Μπουμ Ταρατατζούμ
Peter Ustinov,"The Egyptian, Barefoot in Athens, Spartacus",14501.0,2.0,,5.12,383695,Barefoot in Athens
Geraldine Page,Barefoot in Athens,41283.0,1.0,,1.398,383695,Barefoot in Athens
Anthony Quayle,Barefoot in Athens,14371.0,2.0,,1.646,383695,Barefoot in Athens
Christopher Walken,Barefoot in Athens,4690.0,2.0,,11.832,383695,Barefoot in Athens
Jean Sylvère,Socrates,579419.0,0.0,Socrate,0.6,74778,Socrates
Anne Caprile,Socrates,1068815.0,1.0,Santippe,1.116,74778,Socrates
Giuseppe Mannajuolo,Socrates,239659.0,2.0,Apollodoro,0.608,74778,Socrates
Ricardo Palacios,Socrates,32130.0,2.0,Critone,0.84,74778,Socrates
